transaction_id,customer_age,account_age_days,transaction_amount,hour_of_day,day_of_week,merchant_category,transaction_type,channel,international,country_match,device_trusted,previous_failed_attempts,transactions_last_24h,avg_amount_30d,amount_to_avg_ratio,distance_from_home_km,card_present,is_fraud
TXN001506,45,802,51.42,13,Monday,digital_goods,purchase,pos,1,0,1,0,7,24.37,2.11,129.12,1,0
TXN001507,18,580,101.78,12,Saturday,travel,purchase,web,0,1,1,1,3,85.49,1.1905,12.32,0,0
TXN001508,38,538,7.88,4,Wednesday,restaurant,bill_payment,mobile_app,0,1,1,0,3,17.75,0.4443,10.02,0,0
TXN001509,65,1441,161.57,9,Wednesday,healthcare,cash_withdrawal,mobile_app,0,1,1,2,12,52.81,3.0594,46.38,1,0
TXN001510,41,1631,36.71,20,Wednesday,digital_goods,purchase,mobile_app,0,1,1,0,4,47.65,0.7704,65.51,0,0
TXN001511,40,332,58.18,0,Sunday,grocery,purchase,mobile_app,0,1,1,0,8,84.9,0.6852,14.18,0,0
TXN001512,46,706,4.79,19,Monday,electronics,purchase,pos,1,1,1,2,11,38.63,0.124,168.33,1,0
TXN001513,51,126,112.89,13,Friday,travel,purchase,pos,0,1,1,0,8,75.16,1.502,19.28,1,0
TXN001514,18,1387,38.43,8,Tuesday,digital_goods,cash_withdrawal,mobile_app,0,1,1,0,6,37.56,1.023,9.33,0,0
TXN001515,18,772,59.42,2,Sunday,healthcare,purchase,mobile_app,0,1,1,0,10,58.13,1.0222,14.67,0,0
TXN001516,42,211,10.26,18,Saturday,digital_goods,purchase,atm,0,1,1,0,3,14.41,0.7117,19.31,1,0
TXN001517,30,429,5.03,0,Tuesday,electronics,purchase,web,1,0,1,1,7,8.0,0.6287,122.53,0,0
TXN001518,56,306,40.68,13,Wednesday,digital_goods,purchase,mobile_app,0,1,0,1,5,55.8,0.729,3.75,0,0
TXN001519,35,409,77.01,3,Wednesday,grocery,purchase,mobile_app,0,1,1,0,2,58.0,1.3277,13.97,0,0
TXN001520,18,140,90.24,21,Wednesday,restaurant,transfer,mobile_app,0,1,1,0,6,59.88,1.5071,77.93,0,0
TXN001521,23,1909,23.47,4,Saturday,travel,transfer,web,0,1,1,0,7,29.14,0.8055,4.7,0,0
TXN001522,18,343,234.12,19,Friday,restaurant,transfer,mobile_app,1,1,0,1,3,124.29,1.8837,257.07,0,0
TXN001523,36,800,27.44,13,Thursday,restaurant,purchase,atm,0,1,0,1,4,30.54,0.8987,23.79,1,0
TXN001524,37,1074,38.09,0,Friday,electronics,purchase,mobile_app,1,0,1,1,3,57.57,0.6616,158.81,0,0
TXN001525,33,1633,71.59,17,Thursday,electronics,bill_payment,web,0,1,1,0,7,65.24,1.0973,24.95,0,0
TXN001526,53,821,52.39,21,Monday,digital_goods,bill_payment,web,1,1,1,0,7,146.57,0.3575,153.37,0,0
TXN001527,55,652,38.07,5,Monday,grocery,purchase,mobile_app,0,1,1,0,7,33.84,1.1247,24.34,0,0
TXN001528,37,846,8.33,23,Wednesday,restaurant,cash_withdrawal,pos,0,0,1,0,4,26.57,0.3134,13.49,1,0
TXN001529,18,330,6.56,19,Friday,grocery,purchase,atm,0,1,1,1,5,14.46,0.4539,25.56,1,0
TXN001530,47,354,28.91,17,Monday,electronics,purchase,pos,0,1,0,0,7,130.02,0.2224,6.3,1,0
TXN001531,46,641,48.3,8,Thursday,electronics,bill_payment,web,0,1,1,0,10,57.59,0.8385,27.47,0,0
TXN001532,43,90,178.6,2,Tuesday,fashion,bill_payment,web,0,1,1,0,7,58.92,3.0311,14.79,0,0
TXN001533,52,467,350.63,10,Friday,restaurant,bill_payment,mobile_app,0,1,1,1,4,401.03,0.8743,13.58,0,0
TXN001534,24,553,81.24,19,Monday,electronics,purchase,web,1,0,1,0,4,53.73,1.5119,101.95,0,0
TXN001535,65,2533,86.14,14,Thursday,digital_goods,purchase,web,0,1,1,0,3,16.65,5.1741,17.54,0,0
TXN001536,27,1772,46.99,15,Monday,grocery,transfer,web,0,1,1,0,9,36.93,1.2724,2.29,0,0
TXN001537,49,1072,11.56,18,Wednesday,fashion,cash_withdrawal,mobile_app,0,1,1,0,9,21.08,0.5483,33.63,0,0
TXN001538,18,1410,19.36,8,Monday,electronics,purchase,mobile_app,0,1,1,0,9,31.98,0.6054,39.64,0,0
TXN001539,27,352,30.28,0,Thursday,digital_goods,purchase,mobile_app,0,1,1,0,5,31.82,0.9517,104.8,0,0
TXN001540,59,862,16.8,21,Saturday,grocery,purchase,mobile_app,0,1,1,1,5,27.86,0.6031,27.34,0,0
TXN001541,36,1296,9.92,14,Monday,restaurant,purchase,web,0,1,1,2,6,15.59,0.6365,16.23,0,0
TXN001542,50,355,258.78,13,Saturday,fuel,transfer,pos,0,1,1,0,8,133.83,1.9336,34.06,1,0
TXN001543,42,220,105.0,13,Friday,fuel,purchase,mobile_app,1,1,1,0,5,52.73,1.9914,76.38,0,0
TXN001544,38,995,10.51,20,Thursday,digital_goods,purchase,mobile_app,0,1,1,0,5,36.15,0.2906,13.53,0,0
TXN001545,57,244,38.72,18,Friday,grocery,purchase,mobile_app,0,1,1,0,11,73.37,0.5278,36.98,0,1
TXN001546,36,1140,40.65,16,Wednesday,restaurant,purchase,mobile_app,0,1,1,1,9,59.69,0.6811,18.72,0,0
TXN001547,18,1615,75.93,18,Friday,digital_goods,purchase,atm,0,1,1,0,5,51.86,1.4643,3.14,1,0
TXN001548,29,364,150.84,6,Saturday,digital_goods,purchase,mobile_app,0,1,1,0,5,69.63,2.1663,17.41,0,0
TXN001549,46,389,311.64,17,Saturday,restaurant,cash_withdrawal,pos,1,1,1,0,3,46.83,6.6553,142.25,1,0
TXN001550,44,1583,46.87,23,Tuesday,restaurant,purchase,pos,0,1,1,0,8,68.89,0.6803,18.04,1,0
TXN001551,19,824,51.57,5,Friday,fashion,cash_withdrawal,web,0,1,1,0,7,73.13,0.7052,3.75,1,0
TXN001552,30,1447,69.47,13,Tuesday,fashion,purchase,pos,0,1,1,1,5,47.81,1.4532,0.8,1,0
TXN001553,31,659,21.12,16,Thursday,digital_goods,purchase,atm,0,0,1,0,4,36.28,0.5821,42.57,1,0
TXN001554,34,697,109.99,12,Monday,digital_goods,purchase,pos,0,1,1,1,4,127.98,0.8594,38.99,1,0
TXN001555,21,808,21.27,23,Tuesday,restaurant,cash_withdrawal,mobile_app,0,1,1,0,10,30.14,0.7055,12.12,0,0
TXN001556,31,2210,8.12,9,Friday,fuel,purchase,pos,0,1,0,0,5,56.36,0.1441,11.63,1,0
TXN001557,30,1373,59.55,5,Sunday,restaurant,purchase,mobile_app,0,1,1,0,3,57.28,1.0395,16.47,0,0
TXN001558,49,454,22.87,3,Monday,grocery,purchase,mobile_app,0,1,1,0,5,27.42,0.8342,44.33,1,0
TXN001559,50,907,56.47,20,Thursday,digital_goods,purchase,pos,0,1,1,0,6,23.77,2.3757,25.48,1,0
TXN001560,37,624,31.47,16,Friday,fuel,purchase,mobile_app,0,1,0,0,9,32.96,0.955,61.51,0,0
TXN001561,34,538,11.5,13,Sunday,grocery,purchase,mobile_app,0,1,0,0,4,29.83,0.3854,24.93,0,0
TXN001562,41,1118,11.76,10,Friday,fuel,purchase,mobile_app,1,1,1,0,4,14.88,0.7899,142.42,0,0
TXN001563,28,967,5.61,9,Monday,electronics,purchase,mobile_app,1,0,1,0,4,26.6,0.2111,125.65,0,0
TXN001564,24,368,20.49,22,Tuesday,grocery,cash_withdrawal,mobile_app,0,1,1,0,3,51.51,0.3978,34.66,0,0
TXN001565,27,810,159.02,16,Friday,fuel,purchase,web,0,1,1,0,3,105.79,1.5032,72.98,0,0
TXN001566,31,525,50.45,23,Tuesday,fashion,transfer,web,1,0,1,1,6,63.38,0.7961,253.54,0,1
TXN001567,24,1070,14.79,19,Sunday,restaurant,purchase,pos,0,1,1,2,8,8.0,1.8482,50.44,1,0
TXN001568,41,507,15.57,18,Sunday,grocery,purchase,mobile_app,1,1,1,0,6,67.47,0.2308,150.65,0,0
TXN001569,48,700,22.73,13,Sunday,fuel,cash_withdrawal,pos,0,1,1,0,7,28.45,0.7989,28.98,1,0
TXN001570,18,550,39.8,5,Wednesday,grocery,purchase,web,0,1,1,0,7,58.92,0.6755,79.17,0,0
TXN001571,39,164,79.68,15,Friday,healthcare,bill_payment,pos,0,1,1,2,5,42.09,1.8931,7.83,1,0
TXN001572,36,2140,57.15,17,Friday,electronics,bill_payment,pos,1,1,1,1,3,37.01,1.544,392.68,1,0
TXN001573,43,803,59.67,12,Monday,digital_goods,transfer,pos,0,1,1,0,7,39.5,1.5105,14.06,1,0
TXN001574,39,2188,120.74,0,Tuesday,grocery,purchase,mobile_app,0,1,1,1,6,41.84,2.8858,22.09,0,0
TXN001575,20,830,81.69,23,Tuesday,grocery,transfer,web,0,1,0,2,7,111.94,0.7298,4.54,1,1
TXN001576,23,1257,104.28,19,Wednesday,restaurant,cash_withdrawal,pos,1,0,1,0,5,41.92,2.4875,361.91,1,0
TXN001577,39,479,41.67,8,Sunday,fashion,transfer,atm,0,1,1,1,6,92.91,0.4485,11.69,1,0
TXN001578,52,488,36.54,11,Saturday,healthcare,purchase,mobile_app,1,0,1,0,3,83.66,0.4368,87.8,0,0
TXN001579,18,771,112.42,2,Wednesday,restaurant,transfer,web,0,1,1,0,2,68.74,1.6355,54.04,0,0
TXN001580,43,2175,3.78,22,Thursday,travel,cash_withdrawal,pos,0,0,1,0,3,11.75,0.3219,10.37,0,0
TXN001581,54,379,136.51,5,Tuesday,grocery,purchase,mobile_app,0,1,1,0,4,95.01,1.4368,95.81,1,0
TXN001582,37,125,31.29,9,Tuesday,fuel,bill_payment,atm,0,1,1,0,8,30.58,1.0232,25.65,1,0
TXN001583,46,1560,146.5,10,Monday,travel,cash_withdrawal,pos,0,1,1,2,6,71.19,2.058,1.33,0,1
TXN001584,30,1309,19.24,6,Friday,digital_goods,transfer,web,0,1,1,0,7,21.11,0.9114,50.51,0,0
TXN001585,37,574,17.94,15,Friday,restaurant,purchase,mobile_app,0,1,1,0,4,18.12,0.9904,0.75,0,0
TXN001586,18,2722,242.18,23,Saturday,fashion,purchase,web,0,1,1,0,4,176.44,1.3726,6.09,0,0
TXN001587,18,2797,12.6,20,Sunday,digital_goods,cash_withdrawal,web,0,1,1,0,7,21.35,0.5903,30.68,0,0
TXN001588,51,152,55.52,12,Tuesday,grocery,purchase,web,0,1,0,1,7,97.05,0.5721,17.97,0,0
TXN001589,26,470,61.98,3,Saturday,restaurant,transfer,atm,0,1,1,2,9,46.31,1.3386,38.78,1,0
TXN001590,33,767,29.27,20,Monday,digital_goods,cash_withdrawal,web,1,0,1,2,6,31.42,0.9314,90.59,1,1
TXN001591,21,1050,29.21,6,Wednesday,restaurant,purchase,pos,0,1,1,0,9,41.17,0.7094,12.51,0,0
TXN001592,21,944,14.93,21,Thursday,restaurant,cash_withdrawal,pos,0,1,1,0,5,16.66,0.8962,14.77,1,0
TXN001593,37,801,126.24,9,Monday,digital_goods,purchase,pos,0,1,1,1,7,42.1,2.9984,32.19,1,0
TXN001594,30,332,13.48,12,Tuesday,electronics,transfer,web,0,1,1,0,2,19.5,0.6914,39.65,0,0
TXN001595,44,1142,21.66,10,Tuesday,digital_goods,transfer,mobile_app,0,1,1,0,7,31.99,0.6772,6.52,0,0
TXN001596,45,1186,23.03,10,Monday,travel,purchase,atm,0,1,1,0,9,82.78,0.2782,55.99,1,0
TXN001597,43,1488,47.11,3,Sunday,fuel,purchase,mobile_app,0,1,1,0,6,51.06,0.9227,92.11,0,0
TXN001598,42,292,22.33,13,Wednesday,travel,purchase,web,0,1,0,0,5,14.63,1.5265,21.46,0,0
TXN001599,60,680,136.34,9,Thursday,restaurant,purchase,mobile_app,1,0,1,1,7,78.5,1.7368,133.61,0,1
TXN001600,25,553,43.5,20,Sunday,grocery,transfer,web,1,0,1,0,3,42.3,1.0283,198.84,1,0
TXN001601,38,287,54.48,11,Friday,grocery,purchase,atm,0,1,1,0,5,28.78,1.8931,48.79,0,0
TXN001602,54,672,117.22,23,Wednesday,restaurant,purchase,web,0,1,1,3,5,72.79,1.6104,0.82,0,0
TXN001603,55,346,79.91,7,Sunday,travel,purchase,web,0,1,1,0,6,37.7,2.1198,69.22,0,0
TXN001604,21,245,35.5,7,Tuesday,fuel,cash_withdrawal,mobile_app,0,1,0,0,6,18.37,1.9323,63.46,0,0
TXN001605,35,1320,473.81,0,Tuesday,grocery,transfer,mobile_app,0,1,1,0,7,160.84,2.9458,5.9,1,0
TXN001606,57,572,35.35,17,Thursday,grocery,purchase,web,0,1,1,0,5,42.0,0.8418,10.09,0,0
TXN001607,46,452,14.67,1,Thursday,electronics,purchase,pos,0,1,1,0,3,40.1,0.3659,18.65,1,0
TXN001608,42,1730,48.73,6,Saturday,restaurant,purchase,pos,0,1,0,0,4,31.76,1.534,44.57,0,0
TXN001609,36,1210,165.93,21,Monday,electronics,purchase,pos,0,1,1,0,5,99.44,1.6686,3.94,1,0
TXN001610,34,111,85.84,14,Friday,grocery,purchase,mobile_app,0,1,1,0,2,29.14,2.9458,13.18,0,0
TXN001611,43,1055,33.45,13,Friday,fuel,transfer,mobile_app,0,1,1,1,5,13.98,2.393,35.38,0,0
TXN001612,36,1052,100.69,19,Sunday,fashion,purchase,web,0,1,1,0,5,26.08,3.8603,5.27,0,0
TXN001613,38,651,164.28,18,Tuesday,fuel,purchase,atm,0,1,1,0,7,110.53,1.4863,19.92,1,0
TXN001614,40,633,86.82,21,Tuesday,electronics,purchase,atm,0,1,0,0,11,77.41,1.1216,23.55,1,0
TXN001615,30,184,12.42,15,Sunday,digital_goods,transfer,pos,0,1,1,1,4,35.39,0.3509,7.57,1,0
TXN001616,46,2702,135.72,10,Friday,fuel,purchase,web,0,1,1,0,7,114.29,1.1875,22.52,0,0
TXN001617,77,670,46.56,3,Monday,fuel,purchase,web,0,1,1,1,5,72.86,0.639,24.31,0,0
TXN001618,18,1016,38.87,8,Monday,electronics,transfer,pos,0,1,1,0,4,35.09,1.1077,11.55,1,0
TXN001619,43,698,37.33,16,Saturday,electronics,purchase,mobile_app,0,1,0,0,4,37.73,0.9893,3.3,0,0
TXN001620,29,458,72.01,6,Friday,restaurant,transfer,pos,0,1,1,0,5,53.9,1.336,2.88,1,0
TXN001621,47,1389,20.72,16,Friday,electronics,transfer,atm,0,1,0,0,3,23.36,0.8869,33.36,1,0
TXN001622,40,888,79.56,3,Sunday,fuel,transfer,mobile_app,0,1,0,1,3,42.66,1.8649,33.28,0,0
TXN001623,49,674,7.11,1,Tuesday,electronics,purchase,pos,0,1,1,0,4,53.1,0.1339,15.56,1,0
TXN001624,54,1009,13.77,8,Tuesday,grocery,purchase,pos,0,1,1,0,5,12.62,1.0907,18.37,0,0
TXN001625,42,746,83.89,5,Friday,grocery,transfer,pos,0,1,1,0,7,37.1,2.261,13.43,1,0
TXN001626,54,2284,124.99,20,Sunday,grocery,purchase,mobile_app,0,1,1,0,8,34.19,3.6562,57.73,0,0
TXN001627,18,1357,143.63,9,Tuesday,restaurant,purchase,mobile_app,0,1,1,1,6,89.14,1.6113,13.7,0,0
TXN001628,60,1124,36.06,10,Friday,grocery,purchase,atm,0,1,1,1,5,11.27,3.1999,81.3,1,0
TXN001629,44,207,34.71,9,Tuesday,restaurant,purchase,mobile_app,0,1,1,0,10,32.31,1.0743,9.32,0,0
TXN001630,53,1150,28.65,7,Tuesday,electronics,cash_withdrawal,mobile_app,1,1,1,0,5,30.06,0.9532,135.29,0,0
TXN001631,23,1131,118.21,22,Sunday,restaurant,bill_payment,web,0,1,1,0,1,84.88,1.3926,5.29,0,0
TXN001632,28,352,39.11,17,Monday,healthcare,cash_withdrawal,mobile_app,0,1,1,0,7,41.21,0.949,29.11,0,0
TXN001633,41,202,83.92,3,Monday,digital_goods,purchase,atm,0,1,1,0,8,154.96,0.5416,4.47,1,0
TXN001634,39,1321,44.96,5,Saturday,fuel,bill_payment,web,0,1,1,2,4,68.5,0.6564,11.69,0,0
TXN001635,43,1432,13.52,1,Wednesday,restaurant,cash_withdrawal,mobile_app,0,0,1,0,9,31.65,0.4271,48.3,0,0
TXN001636,53,491,70.32,6,Wednesday,fashion,purchase,web,0,1,1,0,6,50.53,1.3916,4.72,0,0
TXN001637,18,473,31.6,15,Saturday,healthcare,cash_withdrawal,mobile_app,1,0,1,0,7,32.95,0.9591,165.65,0,0
TXN001638,52,877,57.94,22,Tuesday,restaurant,purchase,mobile_app,1,0,1,0,6,78.95,0.7339,140.42,0,0
TXN001639,39,570,10.31,11,Friday,grocery,purchase,web,0,1,1,1,10,16.29,0.6325,41.7,0,0
TXN001640,36,198,32.16,1,Wednesday,fashion,purchase,web,0,1,1,1,3,23.5,1.3684,41.61,0,0
TXN001641,20,348,98.5,1,Monday,grocery,purchase,mobile_app,0,1,1,0,4,59.03,1.6685,70.07,0,0
TXN001642,46,991,43.32,9,Friday,fashion,purchase,atm,0,1,1,2,5,102.78,0.4215,29.2,1,0
TXN001643,18,365,3.28,6,Wednesday,grocery,purchase,mobile_app,0,1,1,0,3,8.71,0.3764,11.65,0,0
TXN001644,47,1479,216.34,13,Saturday,grocery,purchase,web,0,1,1,0,5,114.39,1.8913,35.47,0,0
TXN001645,20,1119,13.59,2,Sunday,fashion,purchase,mobile_app,0,1,1,0,4,38.44,0.3534,20.12,0,0
TXN001646,40,1018,15.45,5,Saturday,fuel,purchase,atm,0,1,0,1,8,10.95,1.4108,60.24,1,1
TXN001647,37,864,24.38,13,Wednesday,restaurant,cash_withdrawal,web,0,1,1,1,3,8.0,3.0471,21.31,0,0
TXN001648,54,441,43.15,6,Tuesday,digital_goods,transfer,mobile_app,0,1,1,0,3,14.14,3.0522,43.98,0,0
TXN001649,37,1224,67.84,8,Sunday,digital_goods,purchase,atm,0,1,1,0,8,41.92,1.6181,7.75,1,0
TXN001650,30,431,64.26,5,Thursday,restaurant,transfer,pos,0,1,1,1,4,40.55,1.5846,19.59,1,0
TXN001651,32,1534,322.88,1,Friday,healthcare,purchase,mobile_app,0,1,1,0,6,67.08,4.8133,20.19,0,0
TXN001652,56,2059,5.07,8,Saturday,travel,purchase,web,0,1,1,1,8,28.63,0.1771,60.48,0,1
TXN001653,46,884,13.04,7,Tuesday,grocery,purchase,pos,0,1,1,1,6,19.15,0.6809,41.22,1,0
TXN001654,34,1886,55.34,21,Monday,digital_goods,purchase,mobile_app,0,1,1,1,7,31.58,1.7523,7.85,0,0
TXN001655,36,352,32.5,21,Friday,restaurant,purchase,pos,0,1,0,0,5,43.56,0.7461,22.12,1,0
TXN001656,19,1127,116.61,10,Friday,digital_goods,transfer,web,0,1,1,0,4,50.21,2.3225,15.42,0,0
TXN001657,44,787,22.28,6,Tuesday,grocery,transfer,atm,0,1,1,0,5,24.09,0.9247,41.95,1,0
TXN001658,18,1336,85.11,10,Friday,grocery,bill_payment,pos,0,1,1,0,5,81.37,1.0459,45.71,1,0
TXN001659,49,118,21.22,14,Saturday,grocery,bill_payment,pos,0,1,1,0,5,27.18,0.7805,55.96,1,0
TXN001660,41,1283,14.84,9,Wednesday,fuel,purchase,web,0,1,0,0,3,22.73,0.653,45.23,0,0
TXN001661,70,476,18.46,18,Tuesday,digital_goods,purchase,atm,0,1,1,0,3,28.77,0.6415,9.48,1,0
TXN001662,25,815,106.6,23,Saturday,restaurant,purchase,mobile_app,0,1,1,1,2,92.19,1.1563,20.18,0,0
TXN001663,38,2673,21.05,9,Saturday,grocery,purchase,mobile_app,0,1,1,0,11,38.64,0.5446,48.79,0,0
TXN001664,62,1153,48.73,2,Sunday,travel,transfer,pos,0,1,1,1,9,25.79,1.8895,63.46,1,0
TXN001665,54,1052,126.11,2,Tuesday,travel,purchase,web,0,1,1,1,3,82.83,1.5225,4.95,0,0
TXN001666,30,994,417.53,20,Sunday,fuel,purchase,pos,0,1,1,0,3,198.9,2.0992,34.68,1,0
TXN001667,42,1640,20.87,9,Saturday,fuel,purchase,mobile_app,0,1,1,1,3,49.45,0.422,20.89,0,0
TXN001668,39,1366,28.93,7,Friday,grocery,transfer,mobile_app,0,1,1,0,7,103.38,0.2798,27.48,0,0
TXN001669,43,1002,85.03,14,Wednesday,restaurant,purchase,mobile_app,0,1,0,0,4,89.66,0.9484,41.24,0,0
TXN001670,30,918,210.83,22,Monday,fuel,cash_withdrawal,web,0,1,0,0,4,27.49,7.6686,22.81,0,0
TXN001671,38,876,102.6,10,Thursday,electronics,purchase,mobile_app,0,1,1,0,3,43.34,2.3671,25.35,0,0
TXN001672,18,756,10.78,7,Wednesday,restaurant,purchase,mobile_app,0,1,0,1,5,16.89,0.6381,7.11,0,0
TXN001673,41,287,47.37,20,Wednesday,fuel,purchase,pos,0,1,0,0,6,36.69,1.2913,20.18,1,0
TXN001674,45,1136,43.51,1,Sunday,restaurant,transfer,pos,0,1,1,0,4,27.09,1.6062,19.06,1,0
TXN001675,36,514,11.3,20,Tuesday,grocery,transfer,pos,0,1,0,0,5,31.81,0.3551,18.18,1,1
TXN001676,18,691,63.19,12,Sunday,electronics,purchase,mobile_app,0,1,1,0,5,24.78,2.5501,17.8,0,0
TXN001677,52,1428,29.16,0,Thursday,fashion,purchase,mobile_app,0,1,1,0,6,34.58,0.8432,76.56,0,0
TXN001678,44,769,55.59,5,Saturday,electronics,purchase,atm,0,1,1,0,6,62.38,0.8911,40.71,1,0
TXN001679,30,726,37.75,16,Wednesday,digital_goods,purchase,mobile_app,0,1,1,0,6,39.02,0.9677,5.86,1,0
TXN001680,35,886,24.09,18,Friday,restaurant,purchase,web,0,1,0,2,7,11.11,2.1686,19.41,1,1
TXN001681,19,627,13.72,4,Thursday,restaurant,purchase,pos,0,1,1,0,6,24.85,0.5523,52.88,1,0
TXN001682,26,2637,3.96,15,Sunday,fashion,cash_withdrawal,mobile_app,0,1,1,0,7,14.24,0.2783,8.06,0,0
TXN001683,32,2410,60.84,23,Tuesday,travel,transfer,pos,0,1,1,0,5,50.69,1.2002,46.37,1,0
TXN001684,55,2370,13.34,16,Tuesday,electronics,cash_withdrawal,mobile_app,0,1,0,1,5,61.09,0.2184,9.84,0,1
TXN001685,31,996,39.17,16,Sunday,grocery,cash_withdrawal,mobile_app,0,1,1,0,3,51.15,0.7658,15.4,0,0
TXN001686,47,489,53.93,4,Monday,fuel,bill_payment,mobile_app,1,0,1,1,4,24.12,2.2357,88.14,0,0
TXN001687,32,1453,73.31,15,Friday,restaurant,bill_payment,pos,0,1,1,0,1,50.79,1.4433,22.8,1,0
TXN001688,42,630,61.07,17,Monday,digital_goods,purchase,web,0,1,1,0,12,30.31,2.0148,4.23,0,0
TXN001689,37,1538,27.86,2,Monday,restaurant,purchase,pos,0,1,0,0,3,18.74,1.4868,5.65,1,0
TXN001690,50,471,391.36,7,Friday,restaurant,purchase,mobile_app,0,1,0,0,7,72.54,5.3948,15.06,0,1
TXN001691,32,1046,47.72,21,Thursday,electronics,transfer,pos,0,0,1,0,6,76.63,0.6228,3.01,1,0
TXN001692,19,1681,106.68,23,Friday,grocery,purchase,web,0,1,1,0,6,84.2,1.267,13.68,0,0
TXN001693,21,657,19.04,4,Thursday,digital_goods,purchase,web,0,1,0,0,10,27.44,0.6939,27.69,0,0
TXN001694,32,655,188.3,17,Saturday,grocery,purchase,pos,1,0,1,0,4,99.4,1.8944,80.25,1,1
TXN001695,23,223,27.12,12,Sunday,digital_goods,purchase,pos,0,1,1,0,6,29.8,0.91,13.21,1,0
TXN001696,44,482,223.2,14,Tuesday,grocery,purchase,atm,0,1,1,1,5,68.07,3.2791,24.51,1,0
TXN001697,33,983,19.11,12,Wednesday,restaurant,transfer,mobile_app,0,1,1,1,4,29.43,0.6491,4.9,0,0
TXN001698,70,1088,94.81,20,Wednesday,grocery,purchase,pos,1,0,1,1,8,36.19,2.6199,65.04,1,0
TXN001699,18,1197,11.66,10,Saturday,fashion,transfer,mobile_app,0,1,1,0,6,8.0,1.458,20.38,0,0
TXN001700,42,148,31.79,14,Wednesday,electronics,purchase,pos,0,1,1,0,3,34.21,0.9293,9.31,1,0
TXN001701,24,632,63.82,16,Friday,restaurant,transfer,mobile_app,0,1,1,0,6,45.4,1.4057,57.1,0,0
TXN001702,33,249,36.34,13,Thursday,digital_goods,purchase,mobile_app,0,1,1,0,9,31.65,1.1481,6.9,0,0
TXN001703,41,949,185.07,21,Friday,fuel,purchase,mobile_app,1,0,1,0,2,150.57,1.2291,304.07,0,0
TXN001704,18,185,15.09,5,Saturday,grocery,bill_payment,web,0,1,1,0,5,18.41,0.8196,30.42,0,0
TXN001705,42,319,16.27,22,Thursday,fashion,bill_payment,web,0,1,1,0,7,28.34,0.574,7.02,0,0
TXN001706,64,1351,16.56,16,Thursday,restaurant,transfer,pos,0,1,0,0,4,22.16,0.7473,9.79,1,0
TXN001707,33,527,8.02,23,Tuesday,grocery,transfer,atm,0,1,1,0,5,28.33,0.2831,34.16,1,0
TXN001708,42,1897,155.84,8,Thursday,restaurant,purchase,mobile_app,0,1,1,0,4,89.36,1.744,43.62,0,0
TXN001709,52,1218,48.18,11,Tuesday,digital_goods,purchase,web,0,1,1,0,4,123.25,0.3909,28.27,0,0
TXN001710,37,660,20.88,1,Saturday,restaurant,purchase,pos,0,1,1,0,8,25.67,0.8133,34.02,1,0
TXN001711,31,1493,38.32,22,Wednesday,fashion,transfer,pos,1,1,0,1,3,25.27,1.5168,139.23,1,0
TXN001712,18,702,32.18,19,Monday,fashion,transfer,web,1,1,1,0,4,18.48,1.7408,130.18,0,0
TXN001713,47,1300,28.87,7,Tuesday,restaurant,bill_payment,pos,1,1,1,0,5,108.91,0.2651,100.08,1,0
TXN001714,38,463,84.86,1,Thursday,travel,transfer,mobile_app,0,1,1,0,3,95.31,0.8904,26.09,0,0
TXN001715,26,1550,52.18,16,Sunday,fashion,cash_withdrawal,atm,0,1,1,0,8,39.4,1.3245,49.84,1,0
TXN001716,41,202,15.37,16,Wednesday,travel,purchase,pos,1,0,1,1,6,15.56,0.9875,72.97,1,0
TXN001717,31,318,41.55,12,Tuesday,grocery,purchase,web,0,1,1,0,4,16.6,2.5036,0.4,0,0
TXN001718,32,367,25.31,3,Wednesday,travel,purchase,mobile_app,0,1,1,0,3,48.08,0.5264,41.64,0,0
TXN001719,47,503,13.74,22,Sunday,digital_goods,transfer,atm,0,1,0,0,7,63.15,0.2176,13.42,1,0
TXN001720,22,1007,16.38,10,Saturday,electronics,purchase,mobile_app,0,1,1,1,5,9.61,1.7048,13.08,0,0
TXN001721,53,799,21.8,17,Tuesday,electronics,transfer,mobile_app,0,1,1,1,5,33.74,0.6462,27.01,0,0
TXN001722,21,1310,36.56,20,Friday,grocery,cash_withdrawal,mobile_app,0,1,1,0,5,136.34,0.2682,6.69,0,0
TXN001723,30,1696,30.85,13,Saturday,grocery,purchase,pos,0,1,1,0,9,36.36,0.8486,30.47,1,0
TXN001724,64,181,286.73,2,Saturday,healthcare,transfer,mobile_app,0,1,1,0,7,124.28,2.3071,47.9,0,0
TXN001725,54,1830,25.99,21,Thursday,restaurant,purchase,web,0,1,1,0,6,67.85,0.3831,63.48,0,0
TXN001726,40,690,99.61,16,Saturday,fashion,cash_withdrawal,pos,0,1,1,0,5,19.48,5.1137,85.78,1,0
TXN001727,27,2341,17.92,21,Friday,fashion,purchase,pos,0,1,1,0,3,34.44,0.5203,27.77,1,0
TXN001728,32,447,39.25,14,Tuesday,travel,purchase,web,0,1,1,0,5,38.76,1.0127,11.61,0,0
TXN001729,40,131,8.47,21,Monday,fashion,purchase,web,0,1,1,0,7,21.42,0.3954,8.35,0,0
TXN001730,39,1228,20.73,20,Wednesday,healthcare,purchase,mobile_app,0,1,1,0,5,21.15,0.9802,97.61,0,0
